Transaction_ID,Date,Customer_ID,Category,Region,Quantity,Price_per_Unit,Payment_Method,Month,Total_Sales
TXN108698,2023-12-29 10:00:00,CUST1199,Clothing,North,7,236.9,Debit Card,March,1658.3
TXN108699,2023-12-29 11:00:00,CUST1119,Clothing,East,1,229.95,Cash,May,229.95
TXN108700,2023-12-29 12:00:00,CUST1426,Toys,North,1,443.75,Credit Card,September,443.75
TXN108701,2023-12-29 13:00:00,CUST1152,Books,East,4,271.72,Debit Card,June,1086.88
TXN108702,2023-12-29 14:00:00,CUST1141,Toys,West,5,356.4,Debit Card,November,1782.0
TXN108703,2023-12-29 15:00:00,CUST1107,Home Decor,North,3,167.39,Cash,December,502.17
TXN108704,2023-12-29 16:00:00,CUST1107,Groceries,South,6,282.84,Debit Card,September,1697.04
TXN108705,2023-12-29 17:00:00,CUST1144,Books,North,3,364.58,Online Payment,January,1093.74
TXN108706,2023-12-29 18:00:00,CUST1349,Electronics,West,5,151.75,Credit Card,March,758.75
TXN108707,2023-12-29 19:00:00,CUST1213,Home Decor,North,1,345.82,Debit Card,December,345.82
TXN108708,2023-12-29 20:00:00,CUST1002,Electronics,North,3,286.54,Online Payment,June,859.62
TXN108709,2023-12-29 21:00:00,CUST1093,Electronics,West,7,219.93,Cash,August,1539.51
TXN108710,2023-12-29 22:00:00,CUST1333,Toys,South,3,357.92,Debit Card,July,1073.76
TXN108711,2023-12-29 23:00:00,CUST1495,Books,East,5,161.87,Online Payment,October,809.35
TXN108712,2023-12-30 00:00:00,CUST1454,Books,South,7,358.68,Online Payment,October,2510.76
TXN108713,2023-12-30 01:00:00,CUST1383,Electronics,North,2,277.8,Cash,December,555.6
TXN108714,2023-12-30 02:00:00,CUST1193,Groceries,West,3,126.57,Online Payment,September,379.71
TXN108715,2023-12-30 03:00:00,CUST1497,Home Decor,East,4,335.8,Cash,June,1343.2
TXN108716,2023-12-30 04:00:00,CUST1492,Toys,South,5,442.96,Debit Card,September,2214.8
TXN108717,2023-12-30 05:00:00,CUST1107,Clothing,North,9,158.46,Credit Card,October,1426.14
TXN108718,2023-12-30 06:00:00,CUST1126,Toys,West,9,407.1,Online Payment,April,3663.9
TXN108719,2023-12-30 07:00:00,CUST1371,Clothing,West,4,171.38,Credit Card,October,685.52
TXN108720,2023-12-30 08:00:00,CUST1188,Clothing,South,9,411.46,Debit Card,August,3703.14
TXN108721,2023-12-30 09:00:00,CUST1204,Groceries,South,4,30.32,Cash,March,121.28
TXN108722,2023-12-30 10:00:00,CUST1143,Home Decor,West,2,8.57,Online Payment,June,17.14
TXN108723,2023-12-30 11:00:00,CUST1038,Books,West,1,61.06,Debit Card,February,61.06
TXN108724,2023-12-30 12:00:00,CUST1364,Toys,West,7,437.6,Debit Card,January,3063.2
TXN108725,2023-12-30 13:00:00,CUST1207,Toys,West,4,269.19,Debit Card,September,1076.76
TXN108726,2023-12-30 14:00:00,CUST1327,Electronics,South,8,299.08,Online Payment,October,2392.64
TXN108727,2023-12-30 15:00:00,CUST1092,Toys,East,8,421.89,Online Payment,July,3375.12
TXN108728,2023-12-30 16:00:00,CUST1304,Toys,East,8,30.07,Online Payment,July,240.56
TXN108729,2023-12-30 17:00:00,CUST1413,Home Decor,West,6,196.62,Credit Card,May,1179.72
TXN108730,2023-12-30 18:00:00,CUST1281,Electronics,North,9,323.33,Online Payment,February,2909.97
TXN108731,2023-12-30 19:00:00,CUST1340,Books,North,4,205.32,Debit Card,August,821.28
TXN108732,2023-12-30 20:00:00,CUST1483,Toys,East,5,20.9,Cash,March,104.5
TXN108733,2023-12-30 21:00:00,CUST1254,Electronics,North,4,327.22,Credit Card,September,1308.88
TXN108734,2023-12-30 22:00:00,CUST1020,Clothing,North,5,198.74,Credit Card,December,993.7
TXN108735,2023-12-30 23:00:00,CUST1416,Electronics,East,2,14.51,Online Payment,September,29.02
TXN108736,2023-12-31 00:00:00,CUST1088,Groceries,East,5,89.41,Debit Card,June,447.05
TXN108737,2023-12-31 01:00:00,CUST1170,Clothing,East,8,112.7,Debit Card,November,901.6
TXN108738,2023-12-31 02:00:00,CUST1078,Home Decor,North,9,257.75,Cash,June,2319.75
TXN108739,2023-12-31 03:00:00,CUST1049,Groceries,East,7,97.26,Credit Card,February,680.82
TXN108740,2023-12-31 04:00:00,CUST1185,Groceries,West,7,183.86,Debit Card,September,1287.02
TXN108741,2023-12-31 05:00:00,CUST1370,Books,East,6,376.58,Cash,October,2259.48
TXN108742,2023-12-31 06:00:00,CUST1370,Groceries,North,2,404.82,Online Payment,June,809.64
TXN108743,2023-12-31 07:00:00,CUST1449,Groceries,West,9,398.73,Cash,November,3588.57
TXN108744,2023-12-31 08:00:00,CUST1046,Groceries,West,5,349.07,Credit Card,June,1745.35
TXN108745,2023-12-31 09:00:00,CUST1138,Electronics,South,6,273.2,Cash,April,1639.2
TXN108746,2023-12-31 10:00:00,CUST1348,Electronics,North,1,277.56,Debit Card,October,277.56
TXN108747,2023-12-31 11:00:00,CUST1328,Clothing,South,5,476.93,Debit Card,May,2384.65
TXN108748,2023-12-31 12:00:00,CUST1490,Electronics,West,6,439.55,Cash,June,2637.3
TXN108749,2023-12-31 13:00:00,CUST1373,Clothing,North,2,326.64,Online Payment,April,653.28
TXN108750,2023-12-31 14:00:00,CUST1117,Books,East,7,236.9,Credit Card,May,1658.3
TXN108751,2023-12-31 15:00:00,CUST1485,Clothing,South,4,365.89,Online Payment,June,1463.56
TXN108752,2023-12-31 16:00:00,CUST1180,Electronics,West,5,36.04,Debit Card,March,180.2
TXN108753,2023-12-31 17:00:00,CUST1438,Groceries,North,3,472.58,Credit Card,April,1417.74
TXN108754,2023-12-31 18:00:00,CUST1447,Clothing,West,5,276.05,Credit Card,September,1380.25
TXN108755,2023-12-31 19:00:00,CUST1049,Clothing,North,4,253.88,Cash,December,1015.52
TXN108756,2023-12-31 20:00:00,CUST1244,Toys,West,6,148.96,Cash,June,893.76
TXN108757,2023-12-31 21:00:00,CUST1067,Groceries,West,2,6.68,Cash,March,13.36
TXN108758,2023-12-31 22:00:00,CUST1333,Home Decor,North,3,35.32,Debit Card,February,105.96
TXN108759,2023-12-31 23:00:00,CUST1102,Groceries,West,1,135.19,Credit Card,May,135.19
TXN108760,2024-01-01 00:00:00,CUST1343,Toys,South,7,273.07,Online Payment,July,1911.49
TXN108761,2024-01-01 01:00:00,CUST1196,Home Decor,West,9,46.37,Credit Card,February,417.33
TXN108762,2024-01-01 02:00:00,CUST1473,Groceries,South,2,486.17,Debit Card,February,972.34
TXN108763,2024-01-01 03:00:00,CUST1260,Electronics,North,7,208.43,Online Payment,December,1459.01
TXN108764,2024-01-01 04:00:00,CUST1188,Groceries,North,3,161.58,Credit Card,February,484.74
TXN108765,2024-01-01 05:00:00,CUST1023,Groceries,West,5,264.97,Credit Card,January,1324.85
TXN108766,2024-01-01 06:00:00,CUST1135,Clothing,East,6,37.17,Online Payment,December,223.02
TXN108767,2024-01-01 07:00:00,CUST1374,Toys,East,8,425.97,Cash,June,3407.76
TXN108768,2024-01-01 08:00:00,CUST1382,Groceries,East,4,232.84,Debit Card,June,931.36
TXN108769,2024-01-01 09:00:00,CUST1407,Clothing,West,2,93.28,Cash,October,186.56
TXN108770,2024-01-01 10:00:00,CUST1338,Electronics,North,3,85.06,Credit Card,December,255.18
TXN108771,2024-01-01 11:00:00,CUST1160,Books,South,8,183.67,Online Payment,August,1469.36
TXN108772,2024-01-01 12:00:00,CUST1275,Clothing,South,7,288.81,Credit Card,December,2021.67
TXN108773,2024-01-01 13:00:00,CUST1187,Clothing,South,6,211.37,Online Payment,October,1268.22
TXN108774,2024-01-01 14:00:00,CUST1087,Clothing,East,5,300.41,Online Payment,December,1502.05
TXN108775,2024-01-01 15:00:00,CUST1199,Electronics,North,5,354.21,Debit Card,December,1771.05
TXN108776,2024-01-01 16:00:00,CUST1027,Clothing,West,1,375.5,Debit Card,May,375.5
TXN108777,2024-01-01 17:00:00,CUST1325,Clothing,South,6,203.47,Debit Card,March,1220.82
TXN108778,2024-01-01 18:00:00,CUST1453,Home Decor,East,9,359.92,Credit Card,March,3239.28
TXN108779,2024-01-01 19:00:00,CUST1385,Groceries,North,8,75.04,Online Payment,December,600.32
TXN108780,2024-01-01 20:00:00,CUST1073,Toys,South,1,258.98,Cash,April,258.98
TXN108781,2024-01-01 21:00:00,CUST1421,Clothing,North,6,40.89,Credit Card,May,245.34
TXN108782,2024-01-01 22:00:00,CUST1370,Clothing,North,3,125.83,Credit Card,February,377.49
TXN108783,2024-01-01 23:00:00,CUST1126,Clothing,East,6,293.68,Debit Card,April,1762.08
TXN108784,2024-01-02 00:00:00,CUST1171,Toys,South,9,371.51,Cash,March,3343.59
TXN108785,2024-01-02 01:00:00,CUST1148,Toys,West,6,52.18,Online Payment,May,313.08
TXN108786,2024-01-02 02:00:00,CUST1336,Toys,South,8,107.5,Cash,March,860.0
TXN108787,2024-01-02 03:00:00,CUST1241,Groceries,East,6,495.99,Online Payment,July,2975.94
TXN108788,2024-01-02 04:00:00,CUST1079,Home Decor,West,6,172.14,Online Payment,December,1032.84
TXN108789,2024-01-02 05:00:00,CUST1450,Electronics,North,7,145.6,Credit Card,March,1019.2
TXN108790,2024-01-02 06:00:00,CUST1087,Electronics,East,4,47.2,Credit Card,September,188.8
TXN108791,2024-01-02 07:00:00,CUST1132,Groceries,South,8,348.95,Debit Card,October,2791.6
TXN108792,2024-01-02 08:00:00,CUST1019,Electronics,South,4,256.59,Debit Card,December,1026.36
TXN108793,2024-01-02 09:00:00,CUST1457,Clothing,North,7,82.99,Credit Card,September,580.93
TXN108794,2024-01-02 10:00:00,CUST1164,Groceries,East,1,318.28,Debit Card,October,318.28
TXN108795,2024-01-02 11:00:00,CUST1475,Toys,North,9,265.25,Debit Card,December,2387.25
TXN108796,2024-01-02 12:00:00,CUST1371,Toys,West,9,284.65,Cash,April,2561.85
TXN108797,2024-01-02 13:00:00,CUST1478,Books,West,7,497.45,Credit Card,July,3482.15
TXN108798,2024-01-02 14:00:00,CUST1185,Groceries,South,8,19.16,Credit Card,June,153.28
TXN108799,2024-01-02 15:00:00,CUST1412,Books,East,2,457.91,Online Payment,February,915.82
TXN108800,2024-01-02 16:00:00,CUST1417,Clothing,North,7,421.74,Debit Card,October,2952.18
TXN108801,2024-01-02 17:00:00,CUST1460,Toys,East,1,210.59,Debit Card,June,210.59
TXN108802,2024-01-02 18:00:00,CUST1122,Groceries,West,3,441.07,Credit Card,July,1323.21
TXN108803,2024-01-02 19:00:00,CUST1024,Books,West,6,326.04,Cash,June,1956.24
TXN108804,2024-01-02 20:00:00,CUST1392,Toys,North,5,445.23,Cash,December,2226.15
TXN108805,2024-01-02 21:00:00,CUST1208,Clothing,North,5,299.39,Cash,May,1496.95
TXN108806,2024-01-02 22:00:00,CUST1459,Books,North,9,111.99,Debit Card,June,1007.91
TXN108807,2024-01-02 23:00:00,CUST1040,Toys,North,6,290.23,Credit Card,December,1741.38
TXN108808,2024-01-03 00:00:00,CUST1493,Books,West,3,93.64,Debit Card,July,280.92
TXN108809,2024-01-03 01:00:00,CUST1060,Books,North,2,74.71,Cash,January,149.42
TXN108810,2024-01-03 02:00:00,CUST1116,Books,East,9,328.76,Online Payment,April,2958.84
TXN108811,2024-01-03 03:00:00,CUST1314,Toys,North,4,474.0,Online Payment,June,1896.0
TXN108812,2024-01-03 04:00:00,CUST1009,Clothing,West,5,296.31,Cash,July,1481.55
TXN108813,2024-01-03 05:00:00,CUST1003,Clothing,North,9,398.91,Credit Card,July,3590.19
TXN108814,2024-01-03 06:00:00,CUST1137,Books,South,5,88.34,Credit Card,February,441.7
TXN108815,2024-01-03 07:00:00,CUST1188,Electronics,South,7,328.83,Cash,October,2301.81
TXN108816,2024-01-03 08:00:00,CUST1336,Groceries,West,2,367.82,Credit Card,August,735.64
TXN108817,2024-01-03 09:00:00,CUST1272,Toys,East,2,25.6,Cash,April,51.2
TXN108818,2024-01-03 10:00:00,CUST1468,Groceries,South,4,53.1,Debit Card,October,212.4
TXN108819,2024-01-03 11:00:00,CUST1310,Home Decor,West,8,391.88,Online Payment,December,3135.04
TXN108820,2024-01-03 12:00:00,CUST1070,Clothing,West,2,222.78,Credit Card,October,445.56
TXN108821,2024-01-03 13:00:00,CUST1243,Clothing,North,7,205.76,Cash,July,1440.32
TXN108822,2024-01-03 14:00:00,CUST1187,Toys,East,1,460.58,Credit Card,May,460.58
TXN108823,2024-01-03 15:00:00,CUST1433,Books,East,9,496.02,Credit Card,February,4464.18
TXN108824,2024-01-03 16:00:00,CUST1325,Books,North,6,383.37,Cash,August,2300.22
TXN108825,2024-01-03 17:00:00,CUST1085,Home Decor,North,1,397.33,Online Payment,July,397.33
TXN108826,2024-01-03 18:00:00,CUST1101,Electronics,North,6,108.12,Debit Card,November,648.72
TXN108827,2024-01-03 19:00:00,CUST1138,Home Decor,West,5,100.15,Online Payment,November,500.75
TXN108828,2024-01-03 20:00:00,CUST1027,Home Decor,East,5,490.44,Credit Card,December,2452.2
TXN108829,2024-01-03 21:00:00,CUST1260,Groceries,North,5,349.07,Online Payment,November,1745.35
TXN108830,2024-01-03 22:00:00,CUST1252,Home Decor,South,4,344.92,Debit Card,June,1379.68
TXN108831,2024-01-03 23:00:00,CUST1019,Toys,West,7,146.66,Cash,August,1026.62
TXN108832,2024-01-04 00:00:00,CUST1386,Books,East,9,443.81,Credit Card,January,3994.29
TXN108833,2024-01-04 01:00:00,CUST1192,Home Decor,South,4,27.0,Cash,August,108.0
TXN108834,2024-01-04 02:00:00,CUST1215,Books,West,2,140.92,Credit Card,August,281.84
TXN108835,2024-01-04 03:00:00,CUST1288,Home Decor,North,2,94.17,Debit Card,October,188.34
TXN108836,2024-01-04 04:00:00,CUST1407,Clothing,South,2,356.99,Credit Card,May,713.98
TXN108837,2024-01-04 05:00:00,CUST1463,Electronics,East,7,359.1,Credit Card,October,2513.7
TXN108838,2024-01-04 06:00:00,CUST1341,Books,North,4,269.69,Cash,February,1078.76
TXN108839,2024-01-04 07:00:00,CUST1116,Clothing,East,4,7.6,Online Payment,March,30.4
TXN108840,2024-01-04 08:00:00,CUST1113,Electronics,South,1,437.51,Debit Card,January,437.51
TXN108841,2024-01-04 09:00:00,CUST1172,Books,West,4,478.02,Debit Card,January,1912.08
TXN108842,2024-01-04 10:00:00,CUST1188,Toys,North,6,105.14,Cash,April,630.84
TXN108843,2024-01-04 11:00:00,CUST1487,Electronics,North,2,421.91,Debit Card,March,843.82
TXN108844,2024-01-04 12:00:00,CUST1184,Home Decor,South,4,486.78,Debit Card,June,1947.12
TXN108845,2024-01-04 13:00:00,CUST1206,Groceries,East,7,166.85,Online Payment,September,1167.95
TXN108846,2024-01-04 14:00:00,CUST1123,Groceries,North,9,96.6,Credit Card,November,869.4
TXN108847,2024-01-04 15:00:00,CUST1261,Toys,East,2,488.88,Debit Card,July,977.76
TXN108848,2024-01-04 16:00:00,CUST1190,Groceries,South,8,34.57,Debit Card,July,276.56
TXN108849,2024-01-04 17:00:00,CUST1303,Home Decor,North,6,141.6,Debit Card,April,849.6
TXN108850,2024-01-04 18:00:00,CUST1285,Toys,South,8,372.3,Credit Card,August,2978.4
TXN108851,2024-01-04 19:00:00,CUST1033,Toys,North,2,310.59,Online Payment,January,621.18
TXN108852,2024-01-04 20:00:00,CUST1270,Groceries,South,1,343.83,Online Payment,March,343.83
TXN108853,2024-01-04 21:00:00,CUST1395,Electronics,South,7,355.51,Credit Card,February,2488.57
TXN108854,2024-01-04 22:00:00,CUST1079,Toys,West,9,344.64,Online Payment,July,3101.76
TXN108855,2024-01-04 23:00:00,CUST1285,Toys,South,9,174.41,Debit Card,October,1569.69
TXN108856,2024-01-05 00:00:00,CUST1134,Groceries,North,2,159.19,Online Payment,December,318.38
TXN108857,2024-01-05 01:00:00,CUST1453,Books,North,4,217.09,Credit Card,September,868.36
TXN108858,2024-01-05 02:00:00,CUST1108,Clothing,West,1,404.8,Online Payment,August,404.8
TXN108859,2024-01-05 03:00:00,CUST1314,Electronics,North,7,469.44,Cash,January,3286.08
TXN108860,2024-01-05 04:00:00,CUST1289,Clothing,South,2,230.35,Cash,October,460.7
TXN108861,2024-01-05 05:00:00,CUST1399,Toys,South,4,47.45,Credit Card,February,189.8
TXN108862,2024-01-05 06:00:00,CUST1225,Toys,West,2,469.46,Cash,March,938.92
TXN108863,2024-01-05 07:00:00,CUST1153,Electronics,East,1,44.81,Cash,December,44.81
TXN108864,2024-01-05 08:00:00,CUST1272,Electronics,West,7,83.76,Debit Card,July,586.32
TXN108865,2024-01-05 09:00:00,CUST1405,Clothing,South,6,434.5,Debit Card,July,2607.0
TXN108866,2024-01-05 10:00:00,CUST1200,Electronics,West,2,277.98,Debit Card,December,555.96
TXN108867,2024-01-05 11:00:00,CUST1297,Electronics,West,4,179.58,Cash,August,718.32
TXN108868,2024-01-05 12:00:00,CUST1287,Toys,East,3,465.8,Debit Card,February,1397.4
TXN108869,2024-01-05 13:00:00,CUST1022,Home Decor,West,3,480.45,Credit Card,August,1441.35
TXN108870,2024-01-05 14:00:00,CUST1023,Clothing,East,3,168.73,Cash,April,506.19
TXN108871,2024-01-05 15:00:00,CUST1448,Groceries,North,4,434.87,Online Payment,September,1739.48
TXN108872,2024-01-05 16:00:00,CUST1177,Clothing,North,1,340.87,Credit Card,March,340.87
TXN108873,2024-01-05 17:00:00,CUST1367,Toys,East,1,140.87,Debit Card,April,140.87
TXN108874,2024-01-05 18:00:00,CUST1185,Electronics,East,7,471.01,Debit Card,April,3297.07
TXN108875,2024-01-05 19:00:00,CUST1251,Home Decor,South,5,36.22,Debit Card,August,181.1
TXN108876,2024-01-05 20:00:00,CUST1365,Electronics,North,3,162.38,Cash,October,487.14
TXN108877,2024-01-05 21:00:00,CUST1492,Toys,West,9,201.15,Online Payment,August,1810.35
TXN108878,2024-01-05 22:00:00,CUST1107,Groceries,South,5,346.87,Cash,February,1734.35
TXN108879,2024-01-05 23:00:00,CUST1423,Toys,East,3,24.02,Online Payment,April,72.06
TXN108880,2024-01-06 00:00:00,CUST1443,Electronics,East,9,445.44,Online Payment,January,4008.96
TXN108881,2024-01-06 01:00:00,CUST1431,Electronics,North,1,331.26,Debit Card,March,331.26
TXN108882,2024-01-06 02:00:00,CUST1104,Groceries,South,9,141.14,Online Payment,November,1270.26
TXN108883,2024-01-06 03:00:00,CUST1465,Groceries,West,5,330.88,Credit Card,August,1654.4
TXN108884,2024-01-06 04:00:00,CUST1269,Books,West,6,270.78,Cash,February,1624.68
TXN108885,2024-01-06 05:00:00,CUST1002,Toys,East,2,171.46,Cash,November,342.92
TXN108886,2024-01-06 06:00:00,CUST1236,Books,East,8,19.16,Credit Card,June,153.28
TXN108887,2024-01-06 07:00:00,CUST1320,Clothing,North,3,277.79,Debit Card,February,833.37
TXN108888,2024-01-06 08:00:00,CUST1499,Clothing,South,1,45.68,Online Payment,April,45.68
TXN108889,2024-01-06 09:00:00,CUST1377,Electronics,South,7,406.04,Credit Card,April,2842.28
TXN108890,2024-01-06 10:00:00,CUST1497,Groceries,North,3,48.82,Debit Card,March,146.46
TXN108891,2024-01-06 11:00:00,CUST1065,Home Decor,East,4,217.23,Cash,July,868.92
TXN108892,2024-01-06 12:00:00,CUST1208,Electronics,East,5,220.1,Online Payment,October,1100.5
TXN108893,2024-01-06 13:00:00,CUST1323,Books,East,1,280.32,Online Payment,January,280.32
TXN108894,2024-01-06 14:00:00,CUST1199,Home Decor,South,9,24.56,Credit Card,February,221.04
TXN108895,2024-01-06 15:00:00,CUST1001,Toys,South,7,105.9,Online Payment,September,741.3
TXN108896,2024-01-06 16:00:00,CUST1296,Home Decor,East,2,103.75,Cash,August,207.5
TXN108897,2024-01-06 17:00:00,CUST1345,Electronics,East,1,301.49,Credit Card,November,301.49
TXN108898,2024-01-06 18:00:00,CUST1148,Home Decor,East,2,135.5,Online Payment,April,271.0
TXN108899,2024-01-06 19:00:00,CUST1006,Home Decor,East,3,76.38,Online Payment,July,229.14
TXN108900,2024-01-06 20:00:00,CUST1156,Clothing,South,3,14.08,Online Payment,April,42.24
TXN108901,2024-01-06 21:00:00,CUST1129,Clothing,South,8,421.07,Debit Card,August,3368.56
TXN108902,2024-01-06 22:00:00,CUST1234,Books,East,5,485.92,Debit Card,July,2429.6
TXN108903,2024-01-06 23:00:00,CUST1453,Electronics,North,9,353.11,Online Payment,March,3177.99
TXN108904,2024-01-07 00:00:00,CUST1466,Toys,East,3,209.29,Debit Card,August,627.87
TXN108905,2024-01-07 01:00:00,CUST1190,Clothing,North,6,65.4,Cash,May,392.4
TXN108906,2024-01-07 02:00:00,CUST1014,Toys,South,4,240.18,Cash,March,960.72
TXN108907,2024-01-07 03:00:00,CUST1053,Toys,West,8,231.37,Online Payment,January,1850.96
TXN108908,2024-01-07 04:00:00,CUST1233,Groceries,South,1,212.84,Debit Card,September,212.84
TXN108909,2024-01-07 05:00:00,CUST1414,Electronics,South,4,192.26,Credit Card,December,769.04
TXN108910,2024-01-07 06:00:00,CUST1162,Clothing,East,7,250.89,Debit Card,July,1756.23
TXN108911,2024-01-07 07:00:00,CUST1008,Groceries,East,9,41.22,Credit Card,January,370.98
TXN108912,2024-01-07 08:00:00,CUST1171,Toys,West,1,23.96,Debit Card,January,23.96
TXN108913,2024-01-07 09:00:00,CUST1212,Home Decor,North,8,36.66,Cash,March,293.28
TXN108914,2024-01-07 10:00:00,CUST1348,Groceries,South,2,104.0,Debit Card,February,208.0
TXN108915,2024-01-07 11:00:00,CUST1430,Home Decor,South,4,142.64,Credit Card,October,570.56
TXN108916,2024-01-07 12:00:00,CUST1201,Electronics,South,4,88.88,Credit Card,February,355.52
TXN108917,2024-01-07 13:00:00,CUST1178,Books,South,8,129.7,Cash,March,1037.6
TXN108918,2024-01-07 14:00:00,CUST1401,Electronics,North,2,96.99,Credit Card,November,193.98
TXN108919,2024-01-07 15:00:00,CUST1166,Groceries,East,7,79.62,Credit Card,May,557.34
TXN108920,2024-01-07 16:00:00,CUST1265,Books,West,3,150.03,Cash,February,450.09
TXN108921,2024-01-07 17:00:00,CUST1305,Toys,North,9,201.77,Online Payment,July,1815.93
TXN108922,2024-01-07 18:00:00,CUST1392,Clothing,South,5,373.41,Credit Card,November,1867.05
TXN108923,2024-01-07 19:00:00,CUST1314,Groceries,North,8,478.0,Debit Card,May,3824.0
TXN108924,2024-01-07 20:00:00,CUST1325,Books,North,5,459.89,Debit Card,May,2299.45
TXN108925,2024-01-07 21:00:00,CUST1495,Clothing,North,1,240.59,Debit Card,November,240.59
TXN108926,2024-01-07 22:00:00,CUST1383,Home Decor,South,9,233.37,Credit Card,August,2100.33
TXN108927,2024-01-07 23:00:00,CUST1020,Electronics,West,7,67.22,Debit Card,October,470.54
TXN108928,2024-01-08 00:00:00,CUST1331,Toys,South,4,486.01,Online Payment,July,1944.04
TXN108929,2024-01-08 01:00:00,CUST1204,Groceries,South,7,381.25,Debit Card,September,2668.75
TXN108930,2024-01-08 02:00:00,CUST1166,Toys,West,5,424.55,Cash,September,2122.75
TXN108931,2024-01-08 03:00:00,CUST1274,Home Decor,West,9,120.91,Debit Card,March,1088.19
TXN108932,2024-01-08 04:00:00,CUST1478,Electronics,North,2,203.54,Debit Card,May,407.08
TXN108933,2024-01-08 05:00:00,CUST1204,Groceries,South,4,55.81,Cash,September,223.24
TXN108934,2024-01-08 06:00:00,CUST1445,Groceries,North,6,470.7,Debit Card,October,2824.2
TXN108935,2024-01-08 07:00:00,CUST1303,Books,South,5,146.49,Cash,April,732.45
TXN108936,2024-01-08 08:00:00,CUST1255,Clothing,East,1,300.02,Debit Card,March,300.02
TXN108937,2024-01-08 09:00:00,CUST1444,Clothing,South,9,80.35,Online Payment,April,723.15
TXN108938,2024-01-08 10:00:00,CUST1405,Clothing,South,9,402.38,Credit Card,November,3621.42
TXN108939,2024-01-08 11:00:00,CUST1384,Toys,North,3,97.24,Credit Card,February,291.72
TXN108940,2024-01-08 12:00:00,CUST1365,Electronics,North,4,405.65,Cash,August,1622.6
TXN108941,2024-01-08 13:00:00,CUST1365,Clothing,North,4,203.87,Credit Card,November,815.48
TXN108942,2024-01-08 14:00:00,CUST1069,Books,North,8,290.99,Online Payment,May,2327.92
TXN108943,2024-01-08 15:00:00,CUST1084,Electronics,North,6,138.51,Online Payment,September,831.06
TXN108944,2024-01-08 16:00:00,CUST1104,Groceries,South,2,441.97,Debit Card,December,883.94
TXN108945,2024-01-08 17:00:00,CUST1087,Home Decor,North,4,381.13,Cash,May,1524.52
TXN108946,2024-01-08 18:00:00,CUST1149,Books,West,1,180.37,Credit Card,November,180.37
TXN108947,2024-01-08 19:00:00,CUST1094,Groceries,South,3,294.76,Credit Card,September,884.28
TXN108948,2024-01-08 20:00:00,CUST1022,Groceries,South,4,68.85,Debit Card,August,275.4
TXN108949,2024-01-08 21:00:00,CUST1130,Home Decor,South,8,84.43,Credit Card,December,675.44
TXN108950,2024-01-08 22:00:00,CUST1123,Electronics,North,3,269.17,Credit Card,May,807.51
TXN108951,2024-01-08 23:00:00,CUST1010,Electronics,North,5,322.1,Online Payment,February,1610.5
TXN108952,2024-01-09 00:00:00,CUST1032,Clothing,South,1,280.93,Cash,June,280.93
TXN108953,2024-01-09 01:00:00,CUST1205,Books,North,4,281.91,Credit Card,March,1127.64
TXN108954,2024-01-09 02:00:00,CUST1123,Books,West,2,372.43,Cash,January,744.86
TXN108955,2024-01-09 03:00:00,CUST1354,Clothing,North,4,451.69,Credit Card,April,1806.76
TXN108956,2024-01-09 04:00:00,CUST1033,Clothing,South,5,196.86,Debit Card,February,984.3
TXN108957,2024-01-09 05:00:00,CUST1294,Books,North,3,270.78,Online Payment,May,812.34
TXN108958,2024-01-09 06:00:00,CUST1054,Groceries,South,6,447.05,Online Payment,August,2682.3
TXN108959,2024-01-09 07:00:00,CUST1445,Home Decor,West,2,234.82,Debit Card,June,469.64
TXN108960,2024-01-09 08:00:00,CUST1020,Toys,North,5,225.35,Credit Card,May,1126.75
TXN108961,2024-01-09 09:00:00,CUST1424,Home Decor,North,4,384.42,Credit Card,November,1537.68
TXN108962,2024-01-09 10:00:00,CUST1220,Electronics,East,5,439.26,Credit Card,September,2196.3
TXN108963,2024-01-09 11:00:00,CUST1437,Groceries,South,9,370.15,Online Payment,December,3331.35
TXN108964,2024-01-09 12:00:00,CUST1289,Home Decor,South,6,54.56,Credit Card,September,327.36
TXN108965,2024-01-09 13:00:00,CUST1241,Clothing,East,7,235.06,Cash,January,1645.42
TXN108966,2024-01-09 14:00:00,CUST1430,Home Decor,West,8,109.92,Debit Card,July,879.36
TXN108967,2024-01-09 15:00:00,CUST1434,Toys,South,9,162.09,Credit Card,February,1458.81
TXN108968,2024-01-09 16:00:00,CUST1052,Clothing,South,5,237.03,Credit Card,August,1185.15
TXN108969,2024-01-09 17:00:00,CUST1379,Toys,East,8,114.66,Cash,May,917.28
TXN108970,2024-01-09 18:00:00,CUST1435,Home Decor,North,2,260.39,Debit Card,August,520.78
TXN108971,2024-01-09 19:00:00,CUST1127,Electronics,East,9,323.42,Credit Card,April,2910.78
TXN108972,2024-01-09 20:00:00,CUST1196,Books,West,2,438.07,Credit Card,September,876.14
TXN108973,2024-01-09 21:00:00,CUST1389,Clothing,West,5,109.67,Debit Card,April,548.35
TXN108974,2024-01-09 22:00:00,CUST1124,Home Decor,West,6,158.73,Credit Card,December,952.38
TXN108975,2024-01-09 23:00:00,CUST1175,Books,North,4,205.87,Online Payment,July,823.48
TXN108976,2024-01-10 00:00:00,CUST1303,Toys,West,8,116.15,Debit Card,July,929.2
TXN108977,2024-01-10 01:00:00,CUST1041,Electronics,West,3,169.36,Cash,October,508.08
